"ID","mz","RT","MF","category","compound_name","Score","Predict_formula"
1632,212.1412445,0,"C12H20O3",0,"Cucurbic acid",NA,NA
1633,212.1524779,0,"C11H20N2O2",0,"1,4'-Bipiperidine-1'-carboxylic acid",NA,NA
1634,212.1565006,0,"C16H20",0,"2,6-Diisopropylnaphthalene",NA,NA
1635,212.17763,0,"C13H24O2",0,"10-Undecenyl acetate",NA,NA
1636,212.2140155,0,"C14H28O",0,"2-Tetradecanone",NA,NA
1637,212.250401,0,"C15H32",0,"3-Methyltetradecane",NA,NA
1638,212.9151114,0,"C5H2Cl3NO2",0,"3-Chloro-4-(dichloromethylene)-2,5-pyrrolidinedione",NA,NA
1639,212.9748192,0,"C9H5Cl2NO",0,"Chloroxine",NA,NA
1640,212.9904151,0,"C5H11NO3Se",0,"Selenomethionine se-oxide",NA,NA
1641,213.0038381,0,"C4H8NO7P",0,"L-Aspartyl-4-phosphate",NA,NA
1642,213.007182,0,"C5H9Cl2N3O2",0,"Carmustine",NA,NA
1643,213.0095784,0,"C8H7NO4S",0,"Indoxyl sulfate",NA,NA
1644,213.0192708,0,"C9H8ClNO3",0,"m-Chlorohippuric acid",NA,NA
1645,213.0402236,0,"C5H12NO6P",0,"N-Lactoyl ethanolamine phosphate",NA,NA
1646,213.0556563,0,"C10H12ClNO2",0,"Baclofen",NA,NA
1647,213.0637225,0,"C9H11NO5",0,"Droxidopa",NA,NA
1648,213.0823494,0,"C10H15NO2S",0,"2-(4-Methyl-5-thiazolyl)ethyl butanoate",NA,NA
1649,213.100108,0,"C10H15NO4",0,"2-(2,6-dihydroxy-3,4-dimethoxycyclohexylidene)acetonitrile",NA,NA
1650,213.1014454,0,"C11H11N5",0,"Phenazopyridine",NA,NA
1651,213.1364935,0,"C11H19NO3",0,"2-nonenoylglycine",NA,NA
1652,213.1477269,0,"C10H19N3O2",0,"Guanadrel Sulfate",NA,NA
1653,213.9878537,0,"C4H7O8P",0,"2-Oxo-3-hydroxy-4-phosphobutanoic acid",NA,NA
1654,214.0147238,0,"C5H10O7S",0,"3-hydroxy-2-methyl-2-[(sulfooxy)methyl]propanoic acid",NA,NA
1655,214.0242392,0,"C5H11O7P",0,"Deoxyribose 5-phosphate",NA,NA
1656,214.02998,0,"C9H10O4S",0,"{[(2E)-3-phenylprop-2-en-1-yl]oxy}sulfonic acid",NA,NA
1657,214.0412129,0,"C8H10N2O3S",0,"Sulfacetamide",NA,NA
1658,214.0441505,0,"C10H8F2O3",0,"fluorobenzoylpropionic acid",NA,NA
1659,214.047738,0,"C9H10O6",0,"2-hydroxy-3-(2,4,5-trihydroxyphenyl)propanoic acid",NA,NA
1660,214.0540996,0,"C5H15N2O3PS",0,"Amifostine",NA,NA
1661,214.056469,0,"C12H10N2S",0,"1-Methyl-3-(2-thiazolyl)-1H-indole",NA,NA
1662,214.0629942,0,"C13H10O3",0,"Phenyl salicylate",NA,NA
1663,214.066365,0,"C10H14O3S",0,"Ethyl 3-[(2-furanylmethyl)thio]propanoate",NA,NA
1664,214.0775984,0,"C9H14N2O2S",0,"Methyl bisnorbiotinyl ketone",NA,NA
1665,214.0993797,0,"C14H14O2",0,"(+)-(1R,2R)-1,2-Diphenylethane-1,2-diol",NA,NA
1666,214.1106131,0,"C13H14N2O",0,"Harmaline",NA,NA
1667,214.1205091,0,"C11H18O4",0,"5-Hexyltetrahydro-2-oxo-3-furancarboxylic acid",NA,NA
1668,214.1317425,0,"C10H18N2O3",0,"Dethiobiotin",NA,NA
1669,214.1568946,0,"C12H22O3",0,"3-Oxododecanoic acid",NA,NA
1670,214.1932801,0,"C13H26O2",0,"Tridecanoic acid",NA,NA
1671,214.2296656,0,"C14H30O",0,"Tetradecanol",NA,NA
1672,215.0017027,0,"C8H7Cl2N3",0,"2-Amino-5,6-dichloro-3,4,-dihydroquinazoline",NA,NA
1673,215.0194882,0,"C4H10NO7P",0,"O-Phospho-4-hydroxy-L-threonine",NA,NA
1674,215.0349209,0,"C9H10ClNO3",0,"3-Chlorotyrosine",NA,NA
1675,215.0558737,0,"C5H14NO6P",0,"Glycerylphosphorylethanolamine",NA,NA
1676,215.0807099,0,"C10H9N5O",0,"Kinetin",NA,NA
1677,215.0937732,0,"C8H14ClN5",0,"Atrazine",NA,NA
1678,215.0946287,0,"C13H13NO2",0,"Acetyl vitamin K5",NA,NA
1679,215.115758,0,"C10H17NO4",0,"Propenoylcarnitine",NA,NA
1680,215.1521435,0,"C11H21NO3",0,"N-Nonanoylglycine",NA,NA
1681,215.1633769,0,"C10H21N3O2",0,"Diethylcarbamazine N-oxide",NA,NA
1682,215.1673997,0,"C15H21N",0,"Fencamfamine",NA,NA
1683,215.188529,0,"C12H25NO2",0,"Heptanoylcholine",NA,NA
1684,215.2361479,0,"C12H29N3",0,"Solamine",NA,NA
1685,215.9229537,0,"C4H8S5",0,"Methyl 2-propenyl pentasulfide",NA,NA
1686,215.9846816,0,"C6FeH4N6",0,"Ferrocyanide salts",NA,NA
1687,216.0092445,0,"C8H8O5S",0,"(5-ethenyl-2-hydroxyphenyl)oxidanesulfonic acid",NA,NA
1688,216.0341926,0,"C13H9ClO",0,"Chlorohydrin",NA,NA
1689,216.0422587,0,"C12H8O4",0,"Methoxsalen",NA,NA
1690,216.04563,0,"C9H12O4S",0,"(3-phenylpropoxy)sulfonic acid",NA,NA
1691,216.056863,0,"C8H12N2O3S",0,"Bisnorbiotin",NA,NA
1692,216.0786443,0,"C13H12O3",0,"O-Desmethylnaproxen",NA,NA
1693,216.0898776,0,"C12H12N2O2",0,"L-1,2,3,4-Tetrahydro-beta-carboline-3-carboxylic acid",NA,NA
1694,216.111007,0,"C9H16N2O4",0,"Prolyl-Threonine",NA,NA
1695,216.1150298,0,"C14H16O2",0,"3-[4-Hydroxy-3-(3-methyl-2-butenyl)phenyl]-2-propenal",NA,NA
1696,216.1222404,0,"C8H16N4O3",0,"N-a-Acetyl-L-arginine",NA,NA
1697,216.1262631,0,"C13H16N2O",0,"Nb-Acetyl-Nb-methyltryptamine",NA,NA
1698,216.129634,0,"C10H20N2OS",0,"(R)-2-Amino-N-(2,2,4,4-tetramethyl-3-thietanyl)propanamide",NA,NA
1699,216.1361591,0,"C11H20O4",0,"Undecanedioic acid",NA,NA
1700,216.1473925,0,"C10H20N2O3",0,"Valyl-Valine",NA,NA
1701,216.1514153,0,"C15H20O",0,"2-Hexyl-3-phenyl-2-propenal",NA,NA
1702,216.1725446,0,"C12H24O3",0,"3-Hydroxydodecanoic acid",NA,NA
1703,216.1878008,0,"C16H24",0,"Cyperotundone",NA,NA
1704,216.2089301,0,"C13H28O2",0,"Acetaldehyde hexyl isoamyl acetal",NA,NA
1705,216.2313969,0,"C11H28N4",0,"Canavalmine",NA,NA
1706,217.0408785,0,"C8H11NO4S",0,"Tyramine-O-sulfate",NA,NA
1707,217.0586371,0,"C8H11NO6",0,"Lycoperdic acid",NA,NA
1708,217.077264,0,"C9H15NO3S",0,"Captopril",NA,NA
1709,217.0891494,0,"C16H11N",0,"1-Aminopyrene",NA,NA
1710,217.095891,0,"C10H19NS2",0,"1-Isothiocyanato-8-(methylthio)octane",NA,NA
1711,217.106256,0,"C8H15N3O4",0,"N-a-Acetylcitrulline",NA,NA
1712,217.1102787,0,"C13H15NO2",0,"Glutethimide",NA,NA
1713,217.1215121,0,"C12H15N3O",0,"N-Desmethylaminopyrine",NA,NA
1714,217.1314081,0,"C10H19NO4",0,"Propionylcarnitine",NA,NA
1715,217.1426415,0,"C9H19N3O3",0,"Gamma-glutamyl-L-putrescine",NA,NA
1716,217.1466642,0,"C14H19NO",0,"Ethoxyquin",NA,NA
1717,217.179027,0,"C10H23N3O2",0,"Deoxyhypusine",NA,NA
1718,217.1830497,0,"C15H23N",0,"Prolintane",NA,NA
1719,217.9639462,0,"C5FeH2N6O",0,"Nitroprusside",NA,NA
1720,217.9885086,0,"C7H6O6S",0,"5-Sulfosalicylic acid",NA,NA
1721,218.0215233,0,"C11H6O5",0,"4,8-dihydroxy-2H-furo[2,3-h]chromen-2-one",NA,NA
1722,218.0223917,0,"C12H10S2",0,"Diphenyl disulfide",NA,NA
1723,218.0248941,0,"C8H10O5S",0,"Tyrosol 4-sulfate",NA,NA
1724,218.0498427,0,"C13H11ClO",0,"(E,E)-1-Chloro-3,11-tridecadiene-5,7,9-triyn-2-ol",NA,NA
1725,218.0513836,0,"C11H10N2OS",0,"3-(Isothiocyanatomethyl)-1-methoxy-1H-indole",NA,NA
1726,218.0579088,0,"C12H10O4",0,"Liqcoumarin",NA,NA
1727,218.0691422,0,"C11H10N2O3",0,"(S)-3-[(Cyanophenylmethyl)amino]-3-oxopropanoic acid",NA,NA
1728,218.072513,0,"C8H14N2O3S",0,"Cysteinyl-Proline",NA,NA
1729,218.0790382,0,"C9H14O6",0,"Triacetin",NA,NA
1730,218.0902716,0,"C8H14N2O5",0,"Glutamylalanine",NA,NA
1731,218.0942943,0,"C13H14O3",0,"(R)-Bitalin A",NA,NA
1732,218.0976651,0,"C10H18O3S",0,"S-[1-[2-(Acetyloxy)ethyl]butyl] ethanethioate",NA,NA
1733,218.1055277,0,"C12H14N2O2",0,"N-Acetylserotonin",NA,NA
1734,218.1154237,0,"C10H18O5",0,"3-Hydroxysebacic acid",NA,NA
1735,218.1266571,0,"C9H18N2O4",0,"Meprobamate",NA,NA
1736,218.1306798,0,"C14H18O2",0,"(R)-Pterosin B",NA,NA
1737,218.1340506,0,"C11H22O2S",0,"(S)-3-Mercaptohexyl pentanoate",NA,NA
1738,218.1419132,0,"C13H18N2O",0,"5-Methoxydimethyltryptamine",NA,NA
1739,218.1670653,0,"C15H22O",0,"Nookatone",NA,NA
1740,218.1881947,0,"C12H26O3",0,"8,8-Dimethoxy-2,6-dimethyl-2-octanol",NA,NA
1741,218.2034508,0,"C16H26",0,"(3E,7E)-4,8,12-Trimethyl-1,3,7,11-tridecatetraene",NA,NA
1742,218.9837576,0,"C6H5NO6S",0,"4-Nitrophenyl sulfate",NA,NA
1743,218.9932734,0,"C6H6NO6P",0,"4-Nitrophenyl phosphate",NA,NA
1744,219.049135,0,"C6H9N3O6",0,"L-Oxalylalbizziine",NA,NA
1745,219.0531578,0,"C11H9NO4",0,"Methyl 2,6-dihydroxy-4-quinolinecarboxylate",NA,NA
1746,219.0751556,0,"C9H17NOS2",0,"1-Isothiocyanato-7-(methylsulfinyl)heptane",NA,NA
1747,219.0830181,0,"C11H13N3S",0,"ID11614",NA,NA
1748,219.0855205,0,"C7H13N3O5",0,"Asparaginyl-Serine",NA,NA
1749,219.0895433,0,"C12H13NO3",0,"N-Deschlorobenzoyl indomethacin",NA,NA
1750,219.1047994,0,"C16H13N",0,"N-Phenyl-2-naphthylamine",NA,NA
1751,219.1081702,0,"C13H17NS",0,"2-Hexylbenzothiazole",NA,NA
1752,219.1106727,0,"C9H17NO5",0,"Pantothenic acid",NA,NA
1753,219.1120101,0,"C10H13N5O",0,"Cis-zeatin",NA,NA
1754,219.121906,0,"C8H17N3O4",0,"DL-Ornithino-L-alanine",NA,NA
1755,219.1259288,0,"C13H17NO2",0,"Tanakamine",NA,NA
1756,219.1470582,0,"C10H21NO4",0,"Miglustat",NA,NA
1757,219.9459006,0,"C4H7Cl2O4P",0,"Dichlorvos",NA,NA
1758,219.9693995,0,"C8H6Cl2O3",0,"2,4-Dichlorophenoxyacetic acid",NA,NA
1759,219.9935195,0,"C4H11Cl2N2O2P",0,"Phosphoramide mustard",NA,NA
1760,220.0249079,0,"C6H9N2O5P",0,"Imidazole acetol-phosphate",NA,NA
1761,220.0371734,0,"C11H8O5",0,"Dracunculin",NA,NA
1762,220.0414126,0,"C9H16S3",0,"1-Propenyl 1-(1-propenylthio)propyl disulfide",NA,NA
1763,220.0517776,0,"C7H12N2O4S",0,"N-Acetyl-S-(N-methylcarbamoyl)cysteine",NA,NA
1764,220.0558003,0,"C12H12O2S",0,"2-(2-Thienylmethylene)-1,6-dioxaspiro[4.4]non-3-ene",NA,NA
1765,220.0583027,0,"C8H12O7",0,"3-Hydroxy-3-carboxymethyl-adipic acid",NA,NA
1766,220.0670337,0,"C11H12N2OS",0,"Dehydroxyzyleuton",NA,NA
1767,220.0695361,0,"C7H12N2O6",0,"L-beta-aspartyl-L-serine",NA,NA
1768,220.0735589,0,"C12H12O4",0,"Eugenitin",NA,NA
1769,220.0847923,0,"C11H12N2O3",0,"5-Hydroxy-L-tryptophan",NA,NA
1770,220.0881631,0,"C8H16N2O3S",0,"Alanyl-Methionine",NA,NA
1771,220.088815,0,"C16H12O",0,"1-Hydroxypyrene",NA,NA
1772,220.0960256,0,"C10H12N4O2",0,"2,4-Diamino-6,7-dimethoxyquinazoline",NA,NA
1773,220.1059216,0,"C8H16N2O5",0,"N-Acetyl-b-glucosaminylamine",NA,NA
1774,220.1099444,0,"C13H16O3",0,"1-(5-Acetyl-2-hydroxyphenyl)-3-methyl-1-butanone",NA,NA
1775,220.1463299,0,"C14H20O2",0,"2,6-Di-tert-butylbenzoquinone",NA,NA
1776,220.1575633,0,"C13H20N2O",0,"Prilocaine",NA,NA
1777,220.1674593,0,"C11H24O4",0,"1,2-Bis(1-ethoxyethoxy)propane",NA,NA
1778,220.1827154,0,"C15H24O",0,"Nootkatol",NA,NA
1779,221.0357932,0,"C7H11NO5S",0,"S-(3-oxo-3-carboxy-n-propyl)cysteine",NA,NA
1780,221.0688078,0,"C11H11NO4",0,"Methyl 5-hydroxyoxindole-3-acetate",NA,NA
1781,221.0721791,0,"C8H15NO4S",0,"N-lactoyl-Methionine",NA,NA
1782,221.0899372,0,"C8H15NO6",0,"N-Acetylgalactosamine",NA,NA
1783,221.0912746,0,"C9H11N5O2",0,"2'-Deoxysepiapterin",NA,NA
1784,221.1051934,0,"C12H15NO3",0,"Metaxalone",NA,NA
1785,221.1276601,0,"C10H15N5O",0,"Dihydrozeatin",NA,NA
1786,221.1415789,0,"C13H19NO2",0,"Dioscorine",NA,NA
1787,221.1528122,0,"C12H19N3O",0,"Procarbazine",NA,NA
1788,221.1779644,0,"C14H23NO",0,"N-Isobutyl-2,4,8-decatrienamide",NA,NA
1789,221.9881315,0,"C4H6N4O3S2",0,"Acetazolamide",NA,NA
1790,222.0350649,0,"C11H10O3S",0,"S-(2,5-Dimethyl-3-furanyl) 2-furancarbothioate",NA,NA
1791,222.0528234,0,"C11H10O5",0,"3-(6-hydroxy-7-methoxy-2H-1,3-benzodioxol-5-yl)prop-2-enal",NA,NA
1792,222.0570626,0,"C9H18S3",0,"1-(1-Propenylthio)propyl propyl disulfide",NA,NA
1793,222.0674276,0,"C7H14N2O4S",0,"L-Cystathionine",NA,NA
1794,222.0680796,0,"C15H10O2",0,"Flavone",NA,NA
1795,222.0739528,0,"C8H14O7",0,"Ethyl glucuronide",NA,NA
1796,222.0892089,0,"C12H14O4",0,"Monoisobutyl phthalic acid",NA,NA
1797,222.1004423,0,"C11H14N2O3",0,"Glycyl-Phenylalanine",NA,NA
1798,222.1103383,0,"C9H18O6",0,"Isopropyl beta-D-glucoside",NA,NA
1799,222.1255944,0,"C13H18O3",0,"Annuionone B",NA,NA
1800,222.1368278,0,"C12H18N2O2",0,"Neostigmine",NA,NA
1801,222.1408506,0,"C17H18",0,"(all-E)-1,7,9-Heptadecatriene-11,13,15-triyne",NA,NA
1802,222.1619799,0,"C14H22O2",0,"Rishitin",NA,NA
1803,222.1983655,0,"C15H26O",0,"Farnesol",NA,NA
1804,223.0303138,0,"C10H9NO3S",0,"Brassicanal C",NA,NA
1805,223.0400063,0,"C11H10ClNO2",0,"Methyl 4-chloro-1H-indole-3-acetate",NA,NA
1806,223.0480724,0,"C10H9NO5",0,"4-(2-Amino-3-hydroxyphenyl)-2,4-dioxobutanoic acid",NA,NA
1807,223.0609591,0,"C7H14NO5P",0,"(E)-Monocrotophos",NA,NA
1808,223.0763918,0,"C12H14ClNO",0,"Norketamine",NA,NA
1809,223.0844579,0,"C11H13NO4",0,"N-Acetyl-L-tyrosine",NA,NA
1810,223.0956913,0,"C10H13N3O3",0,"4-(Methylnitrosamino)-1-(1-oxido-3-pyridinyl)-1-butanone",NA,NA
1811,223.1208434,0,"C12H17NO3",0,"Cerulenin",NA,NA
1812,223.1360995,0,"C16H17N",0,"1-Benzyl-1,2,3,4-tetrahydroisoquinoline",NA,NA
1813,223.1572289,0,"C13H21NO2",0,"Dihydrodioscorine",NA,NA
1814,223.1936144,0,"C14H25NO",0,"(E,E)-2,4-Decadienoic isobutylamide",NA,NA
1815,224.0289336,0,"C6H12N2O3S2",0,"Cysteinyl-Cysteine",NA,NA
1816,224.032088,0,"C10H8O6",0,"Dehydrochorismic acid",NA,NA
1817,224.0684735,0,"C11H12O5",0,"Elenolide",NA,NA
1818,224.0727127,0,"C9H20S3",0,"Propyl 1-(propylthio)propyl disulfide",NA,NA
1819,224.0797069,0,"C10H12N2O4",0,"Hydroxykynurenine",NA,NA
1820,224.0837296,0,"C15H12O2",0,"4-Hydroxychalcone",NA,NA
1821,224.0909403,0,"C9H12N4O3",0,"Temurin",NA,NA
1822,224.094963,0,"C14H12N2O",0,"N-Methoxy-1-vinyl-beta-carboline",NA,NA
1823,224.104859,0,"C12H16O4",0,"Diplosporin",NA,NA
1824,224.1061964,0,"C13H12N4",0,"1-Methyl-6-phenyl-1H-imidazo[4,5-b]pyridin-2-amine",NA,NA
1825,224.1160924,0,"C11H16N2O3",0,"Butalbital",NA,NA
1826,224.1201151,0,"C16H16O",0,"2-(2-phenylcyclobutyl)phenol",NA,NA
1827,224.1347193,0,"C12H20N2S",0,"2,3,5-Trimethyl-6-[4-(methylthio)butyl]pyrazine",NA,NA
1828,224.1412445,0,"C13H20O3",0,"Epoxyeremopetasinorol",NA,NA
1829,224.17763,0,"C14H24O2",0,"5,8-Tetradecadienoic acid",NA,NA
1830,224.1888634,0,"C13H24N2O",0,"Cuscohygrine",NA,NA
1831,224.2140155,0,"C15H28O",0,"5,10-Pentadecadien-1-ol",NA,NA
1832,225.0385703,0,"C8H7N3O5",0,"Furazolidone",NA,NA
1833,225.0637225,0,"C10H11NO5",0,"2-Hydroxy-4,7-dimethoxy-2H-1,4-benzoxazin-3(4H)-one",NA,NA
1834,225.0789786,0,"C14H11NO2",0,"Methyl 3-carbazolecarboxylate",NA,NA
1835,225.0823494,0,"C11H15NO2S",0,"Ethiofencarb",NA,NA
1836,225.0861892,0,"C8H11N5O3",0,"Aciclovir",NA,NA
1837,225.0920418,0,"C12H16ClNO",0,"N-Chloroacetyl-2,6-diethylaniline",NA,NA
1838,225.100108,0,"C11H15NO4",0,"(2S)-2-amino-3-(4-hydroxy-3-methoxyphenyl)-2-methylpropanoic acid",NA,NA
1839,225.1014454,0,"C12H11N5",0,"Cytokinin B",NA,NA
1840,225.1113414,0,"C10H15N3O3",0,"Nnal-N-oxide",NA,NA
1841,225.1265975,0,"C14H15N3",0,"4-(Dimethylamino)azobenzene",NA,NA
1842,225.1364935,0,"C12H19NO3",0,"Terbutaline",NA,NA
1843,225.1551204,0,"C13H23NS",0,"4,5-Dimethyl-2-octylthiazole",NA,NA
1844,225.9435787,0,"C6H4Cl2O5",0,"2,5-Dichloro-4-oxohex-2-enedioate",NA,NA
1845,225.9693103,0,"C8H6N2S3",0,"Oltipraz",NA,NA
1846,225.9944624,0,"C10H10S3",0,"2,2'-Dithenyl sulfide",NA,NA
1847,226.0122209,0,"C10H10O2S2",0,"Bis(2-furanylmethyl) disulfide",NA,NA
1848,226.0477381,0,"C10H10O6",0,"Chorismate",NA,NA
1849,226.0589714,0,"C9H10N2O5",0,"3-Nitrotyrosine",NA,NA
1850,226.0629942,0,"C14H10O3",0,"2-Methoxyxanthone",NA,NA
1851,226.0702048,0,"C8H10N4O4",0,"5-Acetylamino-6-formylamino-3-methyluracil",NA,NA
1852,226.0841236,0,"C11H14O5",0,"3,4,5-Trimethoxyphenyl acetate",NA,NA
1853,226.0953569,0,"C10H14N2O4",0,"Porphobilinogen",NA,NA
1854,226.0993797,0,"C15H14O2",0,"Phenylmethyl benzeneacetate",NA,NA
1855,226.1027505,0,"C12H18O2S",0,"3-[(2-Methyl-3-furanyl)thio]-4-heptanone",NA,NA
1856,226.1065903,0,"C9H14N4O3",0,"Carnosine",NA,NA
1857,226.1106131,0,"C14H14N2O",0,"Metyrapone",NA,NA
1858,226.1205091,0,"C12H18O4",0,"Allixin",NA,NA
1859,226.1317425,0,"C11H18N2O3",0,"Pentobarbital",NA,NA
1860,226.1568946,0,"C13H22O3",0,"Methyl dihydrojasmonate",NA,NA
1861,226.1721507,0,"C17H22",0,"(8E,15E)-1,8,15-Heptadecatriene-11,13-diyne",NA,NA
1862,226.1932801,0,"C14H26O2",0,"5-Tetradecenoic acid",NA,NA
1863,226.2296656,0,"C15H30O",0,"Pentadecanal",NA,NA
1864,226.2660511,0,"C16H34",0,"6-Propyltridecane",NA,NA
1865,227.0025788,0,"C3H5N3O9",0,"Nitroglycerin",NA,NA
1866,227.0194882,0,"C5H10NO7P",0,"L-Glutamic acid 5-phosphate",NA,NA
1867,227.042987,0,"C9H9NO6",0,"5-(2'-Carboxyethyl)-4,6-Dihydroxypicolinate",NA,NA
1868,227.0582432,0,"C13H9NO3",0,"Lansine",NA,NA
1869,227.0906059,0,"C9H13N3O4",0,"Deoxycytidine",NA,NA
1870,227.0946287,0,"C14H13NO2",0,"Koenoline",NA,NA
1871,227.1170954,0,"C12H13N5",0,"2-Amino-3,4,8-trimethyl-3H-imidazo[4,5-f]quinoxaline",NA,NA
1872,227.9130813,0,"H5IO6",0,"Orthoperiodic acid",NA,NA
1873,227.9722066,0,"H8N2O8S2",0,"Ammonium peroxydisulfate",NA,NA
1874,228.0027189,0,"C8H8N2O2S2",0,"Thiolutin",NA,NA
1875,228.0067416,0,"C13H8S2",0,"5-Ethynyl-5'-(1-propynyl)-2,2'-bithiophene",NA,NA
1876,228.0092445,0,"C9H8O5S",0,"{4-[(1E)-3-oxoprop-1-en-1-yl]phenyl}oxidanesulfonic acid",NA,NA
1877,228.0270026,0,"C9H8O7",0,"2-oxo-3-(2,3,4,5-tetrahydroxyphenyl)propanoic acid",NA,NA
1878,228.0398893,0,"C6H13O7P",0,"Mevalonic acid-5P",NA,NA
1879,228.0422587,0,"C13H8O4",0,"Urolithin A",NA,NA
1880,228.04563,0,"C10H12O4S",0,"{[(2E)-2-methyl-3-phenylprop-2-en-1-yl]oxy}sulfonic acid",NA,NA
1881,228.0511227,0,"C5H13N2O6P",0,"L-2-Aminoethyl seryl phosphate",NA,NA
1882,228.0633881,0,"C10H12O6",0,"2-(2,3,5-trihydroxy-4-methoxyphenyl)propanoic acid",NA,NA
1883,228.0746215,0,"C9H12N2O5",0,"Deoxyuridine",NA,NA
1884,228.0759589,0,"C10H8N6O",0,"Pemirolast",NA,NA
1885,228.0786442,0,"C14H12O3",0,"Resveratrol",NA,NA
1886,228.0858549,0,"C8H12N4O4",0,"Decitabine",NA,NA
1887,228.0997736,0,"C11H16O5",0,"Propyl propane thiosulfonate",NA,NA
1888,228.111007,0,"C10H16N2O4",0,"Prolylhydroxyproline",NA,NA
1889,228.1150298,0,"C15H16O2",0,"Nabumetone",NA,NA
1890,228.1184006,0,"C12H20O2S",0,"(S)-Menthone 8-thioacetate",NA,NA
1891,228.1262631,0,"C14H16N2O",0,"Metyrapol",NA,NA
1892,228.1361591,0,"C12H20O4",0,"Traumatic acid",NA,NA
1893,228.1473925,0,"C11H20N2O3",0,"Isoleucylproline",NA,NA
1894,228.1725446,0,"C13H24O3",0,"11-Hydroxy-9-tridecenoic acid",NA,NA
1895,228.2089301,0,"C14H28O2",0,"Myristic acid",NA,NA
1896,228.2453156,0,"C15H32O",0,"Pentadecanol",NA,NA
1897,229.0141855,0,"C9H8ClNO4",0,"4-Chloro-6,7-dimethoxy-2-benzoxazolinone",NA,NA
1898,229.0173527,0,"C9H9Cl2N3",0,"Clonidine",NA,NA
1899,229.0351383,0,"C5H12NO7P",0,"5-Phosphoribosylamine",NA,NA
1900,229.0478856,0,"C6H8ClN7O",0,"Amiloride",NA,NA
1901,229.0521119,0,"C8H11N3O3S",0,"Lamivudine",NA,NA
1902,229.0738932,0,"C13H11NO3",0,"gamma-Fagarine",NA,NA
1903,229.0862695,0,"C9H12FN3O3",0,"Endalin",NA,NA
1904,229.0884974,0,"C9H15N3O2S",0,"Ergothioneine",NA,NA
1905,229.106256,0,"C9H15N3O4",0,"Asparaginyl-Proline",NA,NA
1906,229.1314081,0,"C11H19NO4",0,"Butenylcarnitine",NA,NA
1907,229.1466642,0,"C15H19NO",0,"2,4,6,8-Decatetraenoic acid dehydropiperidide",NA,NA
1908,229.1677936,0,"C12H23NO3",0,"N-Decanoylglycine",NA,NA
1909,229.179027,0,"C11H23N3O2",0,"N1,N8-Diacetylspermidine",NA,NA
1910,229.2041791,0,"C13H27NO2",0,"Capryloylcholine",NA,NA
1911,229.935233,0,"C8H6S4",0,"Di-2-thienyl disulfide",NA,NA
1912,229.9732529,0,"C4H6O9S",0,"2-hydroxy-3-(sulfooxy)butanedioic acid",NA,NA
1913,229.9916759,0,"C8H7ClN2O2S",0,"Diazoxide",NA,NA
1914,230.0096385,0,"C5H10O8S",0,"3-hydroxy-2-(hydroxymethyl)-2-[(sulfooxy)methyl]propanoic acid",NA,NA
1915,230.0126017,0,"C8H8Cl2N4",0,"Guanabenz",NA,NA
1916,230.0191538,0,"C5H11O8P",0,"D-Ribulose 5-phosphate",NA,NA
1917,230.0223917,0,"C13H10S2",0,"5-(1-Propynyl)-5'-vinyl-2,2'-bithiophene",NA,NA
1918,230.0248946,0,"C9H10O5S",0,"(4-ethenyl-2-methoxyphenyl)oxidanesulfonic acid",NA,NA
1919,230.0435211,0,"C10H14O2S2",0,"3,3'-Dithiobis[4,5-dihydro-2-methylfuran]",NA,NA
1920,230.0513836,0,"C12H10N2OS",0,"6-Methoxy-3-(2-thiazolyl)-1H-indole",NA,NA
1921,230.0579088,0,"C13H10O4",0,"Coriandrin",NA,NA
1922,230.0612801,0,"C10H14O4S",0,"Thymol Sulfate",NA,NA
1923,230.0803756,0,"C11H10N4O2",0,"Hydralazine pyruvate hydrazone",NA,NA
1924,230.0902716,0,"C9H14N2O5",0,"Aspartyl-L-proline",NA,NA
1925,230.0942943,0,"C14H14O3",0,"Naproxen",NA,NA
1926,230.1055277,0,"C13H14N2O2",0,"(1xi,3xi)-1,2,3,4-Tetrahydro-1-methyl-beta-carboline-3-carboxylic acid",NA,NA
1927,230.1162921,0,"C12H22S2",0,"Dicyclohexyl disulfide",NA,NA
1928,230.1266571,0,"C10H18N2O4",0,"Hydroxyprolyl-Valine",NA,NA
1929,230.1306798,0,"C15H18O2",0,"8,12-Epoxy-4(15),7,11-eudesmatrien-1-one",NA,NA
1930,230.1419132,0,"C14H18N2O",0,"Ibudilast",NA,NA
1931,230.1518092,0,"C12H22O4",0,"Dodecanedioic acid",NA,NA
1932,230.1630426,0,"C11H22N2O3",0,"Isoleucyl-Valine",NA,NA
1933,230.1881947,0,"C13H26O3",0,"3-[[5-Methyl-2-(1-methylethyl)cyclohexyl]oxy]-1,2-propanediol",NA,NA
1934,230.2245802,0,"C14H30O2",0,"Dodecanal dimethyl acetal",NA,NA
1935,231.0201431,0,"C8H9NO5S",0,"Paracetamol sulfate",NA,NA
1936,231.0742872,0,"C9H13NO6",0,"N2-Succinyl-L-glutamic acid 5-semialdehyde",NA,NA
1937,231.1007767,0,"C12H13N3O2",0,"Isocarboxazid",NA,NA
1938,231.1106727,0,"C10H17NO5",0,"Isovalerylglutamic acid",NA,NA
1939,231.121906,0,"C9H17N3O4",0,"Asparaginyl-Valine",NA,NA
1940,231.1234841,0,"C12H16F3N",0,"Dexfenfluramine",NA,NA
